high_level_substr,sig_gene_seq
beta-glucan,"2.A.2.5.1,GH30_1,GH17,GH3,GH149,GH16_3,null,null,null,8.A.46.3.2,1.B.14.6.1"
beta-glucan,"3.A.1,null,null,LacI,GH16,GH3,GH18,1.E.19,null,null,null,null,null,HTH_5,3.A.3,9.B.105,null,null,null,null"
beta-glucan,"4.A.1.2.2,GH1"
beta-glucan,"4.A.3.2.2,4.A.3.2.6,GH1,Glucokinase,4.A.3.2.7,LacI"
beta-glucan,"4.A.3.2.4,4.A.3.2.4,HTH_6,4.A.3.2.2,GH1"
beta-glucan,"4.A.3.2.8,4.A.3.2.6,GH1,Glucokinase,4.A.3.2.7,LacI"
beta-glucan,"9.B.33,HTH_AraC|HTH_AraC,GH43_16|CBM6,GH10|CBM6,GH43_29|CBM6,CE1|CBM6,GH43_10|CBM6,GH62|CBM6,GH43_29|CBM6,GH146|CBM22,GH27|CBM6,GH59|CBM6,GH2|CBM6,GH62|CBM6|CE6,GH95|CBM32|CBM6,GH30_8|CBM6"
beta-glucan,"CBM3|cohesin|cohesin|cohesin|cohesin|cohesin|cohesin,GH48,GH8,GH9|CBM3,CBM4|GH9,null,GH9,GH9|CBM3,GH5_17,GH9,GH5_7,GH5_1"
beta-glucan,"CBM4,null,null,1.B.14.6.1,null,1.B.14.6.1"
beta-glucan,"CBM4,null,null,1.B.14,null,1.B.14"
beta-glucan,"GerE,1.B.14.6.1,null,Y_Y_Y,GH16_3,GH158,GH3"
beta-glucan,"GerE,1.B.14,8.A.46,null,GH16,GH16"
beta-glucan,"GerE,1.B.14,8.A.46,null,GH16,GH3,GH16"
beta-glucan,"GH10|CBM6,GH43_29|CBM6,CE1|CBM6,GH43_10|CBM6,GH62|CBM6,GH43_29|CBM6,GH27|CBM6,GH59|CBM6,GH62|CBM6|CE6,GH95|CBM32,CE1|CBM6,GH30_8|CBM6"
beta-glucan,"GH1,1.B.3.1.3,4.A.3.2.9,4.A.3.2.7,4.A.3.2.9,GntR"
beta-glucan,"GH1,4.A.1.2.2"
beta-glucan,"GH1,4.A.1.2.2,null"
beta-glucan,"GH16,1.B.14,8.A.46,null,GH3"
beta-glucan,"GH16,1.B.14,9.B.34,2.A.35,GH3,2.A.1,8.A.49,LacI,2.A.1"
beta-glucan,"GH16_21,null"
beta-glucan,"GH16_3,1.B.14.12.2,9.B.34.1.3,2.A.35.1.1,GH3,2.A.1.7.2,GH1,LacI,2.A.1.1.3"
beta-glucan,"GH16_3,1.B.14.12.2,GH3,2.A.1.7.10,GH1,LacI,2.A.1.1.3"
beta-glucan,"GH16_3,1.B.14.6.2,8.A.46.2.1,null,GH3"
beta-glucan,"GH26|GH5_4,null,null,null,null,1.B.14.6.1,HTH_AraC|HTH_AraC,null,2.A.2.3.4,GH130_1,GH26,CE7,CE20,GH36,GH3,GH5_7"
beta-glucan,"GH26,GH9,GH9"
beta-glucan,"GH2|CBM57,null,1.B.14.6.1,null,GH30_3"
beta-glucan,"GH2,GH5_4,null,8.A.46.1.4,1.B.14.6.1,GH31_4,HTH_AraC|HTH_AraC,GH95,null,GH3,GH43_12|CBM91"
beta-glucan,"GH2,GH5_4,null,8.A.46,1.B.14,GH31,HTH_AraC,GH95,null,GH3,GH43_12"
beta-glucan,"GH30_1,GH42,2.A.1.2.93,0043143"
beta-glucan,"GH30_3,null,1.B.14.6.1,null,GH2|CBM57,PL38|GH88"
beta-glucan,"GH31_3,GH5_4,GH26,null,null,null,null,1.B.14.6.1"
beta-glucan,"GH31,GH35,1.B.14,GH95"
beta-glucan,"GH35,null,GH105,null,GH3,GH5_4,null,1.B.14.6.1,null"
beta-glucan,"GH35,null,GH105,null,null,null,1.B.14,null"
beta-glucan,"GH36,GH36,HTH_AraC|HTH_AraC,GH5_4,1.B.14.6.2,null,null"
beta-glucan,"GH36,HTH_AraC|HTH_AraC,GH5_4,1.B.14.6.2,null,null"
beta-glucan,"GH3,GH158,GH16_3,Y_Y_Y,null,1.B.14.6.1,GerE"
beta-glucan,"GH3,GH158,null,null,1.B.14.6.1,GerE"
beta-glucan,"GH3,GH158,null,null,1.B.14,GerE"
beta-glucan,"GH3,GH2,GH31,HTH_AraC|HTH_AraC,null,GH9,null,null,1.B.14,GH5_4,GH43_12,null,GH43_12,null,null,GH3"
beta-glucan,"GH3,GH30_3,null,1.B.14.6.1,HTH_7"
beta-glucan,"GH3,GH3,null,1.B.14,null,GH157,HTH_AraC"
beta-glucan,"GH3,GH43_12|CBM91,GH43_12|CBM91,GH5_4,1.B.14.6.1,null,null,GH9,HTH_AraC|HTH_AraC,GH31_4,GH2,GH3,9.B.174.1.1,null,HATPase_c,null"
beta-glucan,"GH3,GH43_12|CBM91,GH5_4,1.B.14.6.1,null,null,GH9,HTH_AraC|HTH_AraC,GH31_4,GH2,GH3,9.B.174.1.1,null,HATPase_c,null"
beta-glucan,"GH3,HTH_AraC,GH16,1.B.14,8.A.46,null,GH3"
beta-glucan,"GH3,HTH_AraC|HTH_AraC,GH16_3,1.B.14.6.2,8.A.46.2.1,null,GH3"
beta-glucan,"GH3,null,8.A.46.2.1,1.B.14.6.2,GH16_3"
beta-glucan,"GH3,null,8.A.46.2.1,1.B.14.6.2,GH16_3,HTH_AraC|HTH_AraC"
beta-glucan,"GH3,null,8.A.46.2.1,1.B.14.6.2,GH16_3,HTH_AraC|HTH_AraC,GH3"
beta-glucan,"GH3,null,GH30_3,null,1.B.14.6.1,HTH_7"
beta-glucan,"GH3,Y_Y_Y,GH30_3,null,1.B.14.6.1,HTH_7"
beta-glucan,"GH48,GH8,GH9|CBM3,CBM4|GH9"
beta-glucan,"GH48,GH8,GH9|CBM3,CBM4|GH9,null,GH9,GH9|CBM3,GH5_17,GH9,null,PL11,GH5_1"
beta-glucan,"GH5_4,CBM4,null,null,1.B.14.6.1,null,1.B.14.6.1,HTH_AraC|HTH_AraC"
beta-glucan,"GH5_4,CBM4,null,null,1.B.14,null,1.B.14,HTH_AraC|HTH_AraC|HTH_AraC"
beta-glucan,"GH5_4,null"
beta-glucan,"GH5_7,GH26,null,null,8.A.46,1.B.14"
beta-glucan,"GH8,4.D.3.1.6,GT2"
beta-glucan,"GH94,GH3"
beta-glucan,"GH95,GH3,GH2,GH31_4,HTH_AraC|HTH_AraC,GH5_4,GH43_12|CBM91,null,null,8.A.46.1.2,1.B.14.6.1"
beta-glucan,"GH9|CBM3|CBM3,GH9|CBM3"
beta-glucan,"GH9,GH9|CBM3,GH5_17,GH9,PL11,GH5_1"
beta-glucan,"GntR,4.A.3.2.9,4.A.3.2.7,4.A.3.2.9,1.B.3.1.3,GH1"
beta-glucan,"GT2,4.D.3.1.6,GH8,1.B.55.3.1"
beta-glucan,"GT2,4.D.3,GH8,1.B.55"
beta-glucan,"GT2,GT4,null,null"
beta-glucan,"HTH_11|Mga,4.A.3.2.2,4.A.3.2.2,GH4,null"
beta-glucan,"HTH_7,1.B.14.6.1,null,GH30_3,GH3"
beta-glucan,"HTH_7,1.B.14.6.1,null,GH30_3,null,GH3"
beta-glucan,"HTH_7,1.B.14.6.1,null,GH30_3,Y_Y_Y,GH3"
beta-glucan,"HTH_AraC,GH157,null,1.B.14.6.1,null,GH3,GH3"
beta-glucan,"HTH_AraC,GH16,1.B.14,8.A.46,null,GH3"
beta-glucan,"HTH_AraC|HTH_AraC,8.A.59,3.A.1,3.A.1,CBM54|GH16|CBM4|CBM4|CBM6|CBM4|CBM4,GH16,3.A.1"
beta-glucan,"HTH_AraC|HTH_AraC,GH16_3,1.B.14.6.2,8.A.46.2.1,null,GH3"
beta-glucan,"HTH_AraC|HTH_AraC,GH5_38,null,null,GH94,2.A.2,1.B.14,8.A.46,null,null,null,GH36"
beta-glucan,"LacI,2.A.2.3.5,GH1,1.B.14.12.1"
beta-glucan,"LacI,3.A.1.1.23,3.A.1.1.23,3.A.1.1.23,GH1"
beta-glucan,"LacI,4.A.3.2.7,Glucokinase,GH1,4.A.3.2.6,4.A.3.2.8"
beta-glucan,"LacI,GH1,3.A.1.1.23,3.A.1.1.23,3.A.1.1.23"
beta-glucan,"LacI|Peripla_BP_3,3.A.1,3.A.1,3.A.1,GH1"
beta-glucan,"null,1.B.14.6.1,null,GH2|CBM57,PL38|GH88"
beta-glucan,"null,1.B.14.6.2,GH5_4,HTH_AraC|HTH_AraC,GH36,GH36"
beta-glucan,"null,1.B.14,null,GH30_3,null,GH3"
beta-glucan,"null,1.B.14,null,null,GH43_12,GH5_4,null,HTH_AraC|HTH_AraC,GH31,GH2,GH3,null,GH95"
beta-glucan,"null,4.A.1.2.2,GH1"
beta-glucan,"null,9.B.154.1.2,null,null,null,Peptidase_M23,null,GH73,null,null,null"
beta-glucan,"null,9.B.154.1.2,null,null,null,Peptidase_M23,null,null,GH73,null"
beta-glucan,"null,9.B.154.1.2,null,null,null,Peptidase_M23,null,null,GH73,null,null"
beta-glucan,"null,9.B.154.1.2,null,null,null,Peptidase_M23,null,null,GH73,null,null,null"
beta-glucan,"null,Aminotran_1_2,GH9,1.B.14.6.1,null,null,null,GH26,GH5_4,GH31_3"
beta-glucan,"null,GH1"
beta-glucan,"null,GH16"
beta-glucan,"null,GH16_21"
beta-glucan,"null,GH26|GH5_4,GH5_7,null,null,null,null,1.B.14,HTH_AraC|HTH_AraC,null,2.A.2,GH130,GH26,CE7,null,GH36,GH3,null"
beta-glucan,"null,GH30_1,GH17,GH3,GH149,GH16,null,null,null,8.A.46,1.B.14"
beta-glucan,"null,GH30,GH9,HTH_AraC|HTH_AraC,GH31_3,1.B.14.6.1,null,GH9,null,3.A.1.15.15,null,null,9.B.27.3.1,null,null,null,null,null,PALP,null,null"
beta-glucan,"null,GH31,GH5_4,GH26,null,null,null,null,1.B.14"
beta-glucan,"null,GH31,GH9,GH26,null,null,null,1.B.14,null,null,null"
beta-glucan,"null,GH4,4.A.3.2.2,4.A.3.2.2,HTH_11|Mga"
beta-glucan,"null,HATPase_c,null,9.B.174.1.1,GH3,GH2,GH31_4,HTH_AraC|HTH_AraC,GH9,null,null,1.B.14.6.1,GH5_4,GH43_12|CBM91,GH43_12|CBM91,GH3"
beta-glucan,"null,HATPase_c,null,9.B.174,GH3,GH2,GH31,HTH_AraC|HTH_AraC,GH9,null,null,1.B.14,GH5_4,GH43_12,GH43_12,GH3"
beta-glucan,"null,null,1.B.14.6.2,GH5_4,HTH_AraC|HTH_AraC,GH36,GH36"
beta-glucan,"null,null,1.B.14,GH5_4,HTH_AraC|HTH_AraC,GH36,null"
beta-glucan,"null,null,GH73,null,null,Peptidase_M23,null,null,null,9.B.154.1.2,null"
beta-glucan,"null,null,null,GerE,HATPase_c,null,CE4,null,ATPase_2,CE20,GH9,null,GH30,GH9,HTH_AraC|HTH_AraC,GH31_3,1.B.14.6.1,null,GH9"
beta-glucan,"null,null,null,GH73,null,null,null,null,null,9.B.154.1.2,null"
beta-glucan,"null,null,null,GH73,null,null,null,Peptidase_M23,null,null,null,9.B.154.1.2,null"
beta-glucan,"null,null,null,GH73,null,null,null,Peptidase_M23,null,null,null,9.B.154,null"
beta-glucan,"null,null,null,GT4,GT2"
beta-glucan,"null,null,PALP,null,null,null,null,null,9.B.27.3.1,null,null,3.A.1.15.15,null,GH9,null,null,1.B.14.6.1,GH31_3"
beta-glucan,"PL38|GH88,GH2|CBM57,null,1.B.14.6.1,null,GH30_3"
beta-mannan,"2.A.2.2.3,GH2,LacI"
beta-mannan,"2.A.2,GH2,LacI"
beta-mannan,"2.A.2,GH2,LacI,HTH_AraC|HTH_AraC|HTH_AraC"
beta-mannan,"2.A.38.1.1,TrkA_C|TrkA_C,null,null,null,null,null,GH29,null,null,1.B.14.6.1,HTH_AraC|HTH_AraC,2.A.1.14.25,GH29,null"
beta-mannan,"2.A.38.1.1,TrkA_C|TrkA_C,null,null,null,null,null,GH29,null,null,1.B.14.6.1,HTH_AraC|HTH_AraC,2.A.1.14.25,GH29,null,null,2.A.64.2.1"
beta-mannan,"2.A.38.1.1,TrkA_C|TrkA_C,null,null,null,null,null,GH36,GH29,null,null,1.B.14.6.1,HTH_AraC|HTH_AraC,2.A.1.14.25,GH29,null,null,9.B.97.3.1,2.A.64.2.1"
beta-mannan,"2.A.38,TrkA_C|TrkA_C,null,null,null,null,null,GH36,GH29,null,null,1.B.14,HTH_AraC|HTH_AraC,2.A.1,GH29,null,null,9.B.97,2.A.64"
beta-mannan,"2.A.64.2.1,9.B.97.3.1,null,null,GH29,2.A.1.14.25,HTH_AraC|HTH_AraC,1.B.14.6.1,null,null,GH29,GH36,null,null,null,null,null,TrkA_C|TrkA_C,2.A.38.1.1"
beta-mannan,"3.A.1.1.48,3.A.1.1.48,GH42"
beta-mannan,"3.A.1,3.A.1,3.A.1,GH42,LacI,GH53|CBM61"
beta-mannan,"3.A.3.2.21,GH2,9.B.36.1.3,LacI,SBP_bac_1,3.A.1.1.18,3.A.1.1.39,GH172"
beta-mannan,"3.A.3,GH2,9.B.36,LacI,SBP_bac_1,3.A.1,3.A.1,null"
beta-mannan,"4.A.3.2.4,4.A.3.2.8,GH1"
beta-mannan,"4.A.3.2.6,4.A.3.2.2,4.A.3.2.8,GH1,GntR,null,null,GH26"
beta-mannan,"4.A.3.2.6,4.A.3.2.8,4.A.3.2.8,GH1,GntR,null,null,GH26"
beta-mannan,"4.A.3,4.A.3,4.A.3,8.A.49,GntR,null,null,GH26"
beta-mannan,"4.A.3,4.A.3,GH1"
beta-mannan,"CBM27|GH26|CBM23,GH3,GH3"
beta-mannan,"CE17|CBM35,GH113,CE2,LacI,SBP_bac_1,3.A.1.1.46,3.A.1.1.34,GH130_2,null,GH130_1,9.B.28.1.2,null,null"
beta-mannan,"CE17|CBM35,GH113,CE2,LacI,SBP_bac_1,3.A.1.1.46,3.A.1.1.47,GH130_2,null,GH130_1,9.B.28.1.2,GH36,null,null"
beta-mannan,"CE2,CE20,GH3,GH5_7,GH26,null,GH130_1,2.A.21.3.8,GH26,HTH_AraC|HTH_AraC,GH5_2,1.B.14.6.1,null,CBM8,GH27,null,null,GH26,null"
beta-mannan,"CE2,null,GH3,GH5_7,GH26,null,GH130,2.A.21,GH26,HTH_AraC|HTH_AraC,GH5_2,1.B.14,8.A.46,null,GH27,null,GH9,GH26,null"
beta-mannan,"GH130_1,GH26,null,8.A.46.1.6,1.B.14.6.1,CE7,GH5_7,HTH_AraC|HTH_AraC"
beta-mannan,"GH130,LacI,GH130,SBP_bac_1,null,GH27,3.A.1,3.A.1,null,null,CE7,null"
beta-mannan,"GH130,null,GH5_7,GH27"
beta-mannan,"GH13_31,LacI,GH32,4.A.1.2.12,null"
beta-mannan,"GH1,4.A.3.2.8,4.A.3.2.4"
beta-mannan,"GH1,8.A.49,null,null,CE2,GH130,GH130,null,3.A.1,3.A.1,SBP_bac_1,LacI,GH36,null,GH113"
beta-mannan,"GH26,GH130_1,2.A.2.3.6,null"
beta-mannan,"GH26,GH130,2.A.2,null"
beta-mannan,"GH26,GH173,GH173,null,8.A.46.1.4,1.B.14.6.1,GH130_5,2.A.21.3.19,HTH_AraC|HTH_AraC"
beta-mannan,"GH26,null,8.A.46.1.6,1.B.14.6.1,CE7,GH5_7,HTH_AraC|HTH_AraC"
beta-mannan,"GH26,null,null,GntR,GH1,4.A.3.2.8,4.A.3.2.8,4.A.3.2.6"
beta-mannan,"GH30,GH9,null,GH27,null,null,8.A.46.3.2,1.B.14.6.1,GH5_2,HTH_AraC|HTH_AraC,GH26,2.A.21.3.8,GH130_1,null,GH26,CE20"
beta-mannan,"GH3,GH3"
beta-mannan,"GH3,GH3,CBM27|GH26|CBM23"
beta-mannan,"GH3,HTH_AraC|HTH_AraC,CE7,GH5_7,GH5_2,1.B.14.6.1,null,null,GH26,GH130_1,2.A.2.3.6,null,null"
beta-mannan,"GH3,HTH_AraC|HTH_AraC,CE7,GH5_7,GH5_2,1.B.14.6.1,null,null,null,GH26|GH26,GH26,GH130_1,2.A.2.3.5"
beta-mannan,"GH3,HTH_AraC|HTH_AraC,CE7,GH5_7,GH5_2,1.B.14.6.1,null,null,null,GH26|GH26,GH26,GH130_1,2.A.2.3.5,null,null"
beta-mannan,"GH42,3.A.1.1.48,3.A.1.1.48"
beta-mannan,"GH42,3.A.1,3.A.1"
beta-mannan,"GH5_2,GH27,null,null,8.A.46,1.B.14,HTH_AraC,GH26,2.A.2,GH130,null,GH26,GH5_7,GH97"
beta-mannan,"GH5_4,GH26,GH5_4,null,null,null,1.B.14,CE7,GH26,GH130,2.A.2,null"
beta-mannan,"GH65,null,GH13,null,8.A.46,1.B.14,LacI,CBM32|CBM32"
beta-mannan,"HTH_AraC|HTH_AraC,1.B.14.6.1,null,GH26,GH26,GH36,GH130_1,2.A.2.3.6,null"
beta-mannan,"HTH_AraC|HTH_AraC,1.B.14.6.1,null,GH26,GH26,GH36,GH130_1,2.A.2.3.6,null,null,null"
beta-mannan,"HTH_AraC|HTH_AraC,1.B.14.6.1,null,null,GH26,GH26,GH36,GH130_1,2.A.2.3.6,null"
beta-mannan,"HTH_AraC|HTH_AraC,1.B.14.6.1,null,null,GH26,GH26,GH36,GH130_1,2.A.2.3.6,null,null"
beta-mannan,"HTH_AraC|HTH_AraC,null,null,1.B.14.6.1,8.A.46.1.6,null,null,GH26,GH26,GH130_1,2.A.2.3.6,CE7,null,null"
beta-mannan,"LacI,GH2,2.A.2.2.3"
beta-mannan,"LacI,GH42,GH35,3.A.1.1.39,3.A.1.1.20,SBP_bac_1,null,null"
beta-mannan,"LacI,GH42,GH35,3.A.1,3.A.1,SBP_bac_1,null,null,3.A.1"
beta-mannan,"null,2.A.2.3.6,GH130_1,GH26"
beta-mannan,"null,4.A.1.2.12,GH32,LacI,GH13_31"
beta-mannan,"null,4.A.1,GH32,LacI,GH13_31"
beta-mannan,"null,GH51,null,null,1.B.14,HTH_AraC|HTH_AraC"
beta-mannan,"null,GH9,null,GH27,null,null,8.A.46,1.B.14,GH5_2,HTH_AraC|HTH_AraC,GH26,2.A.21,GH130,null,GH26,null,null"
beta-mannan,"null,LacI,3.A.1.1.48,3.A.1.1.48,GH42"
beta-mannan,"null,LacI,3.A.1.1.48,3.A.1.1.48,GH42,3.A.1.1.34"
beta-mannan,"null,LacI,3.A.1,3.A.1,GH42,3.A.1"
beta-mannan,"null,null,2.A.2,GH130,GH36,GH26,GH26,null,null,1.B.14,HTH_AraC|HTH_AraC,null"
beta-mannan,"null,null,CE7,2.A.2.3.6,GH130_1,GH26,GH26,null,null,null,1.B.14.6.1,null,null,HTH_AraC|HTH_AraC"
beta-mannan,"null,null,CE7,2.A.2,GH130,GH26,GH26,null,null,null,1.B.14,null,null,HTH_AraC|HTH_AraC,null"
beta-mannan,"null,null,GH130,GH130,null,3.A.1,3.A.1,SBP_bac_1,HTH_AraC|HTH_AraC,8.A.59,null,GH2"
beta-mannan,"null,null,GH36,9.B.28.1.2,GH130_1,null,GH130_2,3.A.1.1.34,3.A.1.1.46,SBP_bac_1,LacI"
beta-mannan,"null,null,null,null,2.A.2,GH130,GH36,GH26,GH26,null,null,1.B.14,HTH_AraC|HTH_AraC,null"
beta-mannan,"SBP_bac_1,3.A.1.1.48,3.A.1.1.48,GH42,LacI"
beta-mannan,"SBP_bac_1,3.A.1.1.48,3.A.1.1.48,GH42,LacI,GH53|CBM61"
chitin,"1.B.25.1.13,null,GH20"
chitin,"1.B.25,null,GH20"
chitin,"1.E.2.1.11,1.E.2.1.11,GH18,HTH_1,AA10"
chitin,"3.A.1,3.A.1,3.A.1,GH3"
chitin,"3.A.1,null,PIG-L,null,GH3,3.A.1,3.A.1,SBP_bac_1,null,HTH_5,null,null,null,CBM5,GH18,CBM5|GH18"
chitin,"4.A.3.2.1,4.A.3.2.1,4.A.3.2.1,HTH_AraC|HTH_AraC,GH4"
chitin,"4.A.3.2.1,4.A.3.2.1,4.A.3.2.1,HTH_AraC|HTH_AraC,GH4,null"
chitin,"4.A.3.2.1,4.A.3.2.1,4.A.3.2.7,HTH_AraC|HTH_AraC,GH4"
chitin,"4.A.3.2.1,4.A.3.2.1,4.A.3.2.7,null,null,null,GH4"
chitin,"4.A.3.2.5,4.A.3.2.5,GH1,HTH_AraC|HTH_AraC"
chitin,"4.A.3.2.5,4.A.3.2.5,GH1,HTH_AraC|HTH_AraC,null"
chitin,"4.A.3.2.7,4.A.3.2.1,4.A.3.2.1,HTH_AraC|HTH_AraC,GH4"
chitin,"4.A.3.2.7,4.A.3.2.1,4.A.3.2.1,HTH_AraC|HTH_AraC,GH4,null"
chitin,"4.A.3.2.7,4.A.3.2.7,4.A.3.2.7,HTH_AraC|HTH_AraC,GH4"
chitin,"AA10,HTH_1,GH18,1.E.2.1.11,1.E.2.1.11"
chitin,"CE4,4.A.3.2.6,4.A.3.2.6,4.A.3.2.6,GH4"
chitin,"CE4,4.A.3.2.6,4.A.3.2.6,4.A.3.2.6,GH4,null"
chitin,"CE4,4.A.3,4.A.3,4.A.3,GH4,null"
chitin,"CE4|CBM12|CBM12,4.A.3.2.6,4.A.3.2.6,4.A.3.2.6,GH4"
chitin,"GH18,AA10|CBM5|CBM5,GH18|CBM5|CBM5"
chitin,"GH18,AA10|CBM5,GH18|CBM5"
chitin,"GH18|CBM5,AA10|CBM5,GH18"
chitin,"GH18|CBM5,GH18"
chitin,"GH18|GH18,GH20,PIG-L,8.A.46,1.B.14,GH18,8.A.46,1.B.14,null,LytTR,2.A.1"
chitin,"GH18|GH18,GH20,PIG-L,8.A.46,1.B.14,GH18,8.A.46,1.B.14,null,LytTR|LytTR"
chitin,"GH20,null,1.B.25.1.13"
chitin,"GH35,SIS|SIS,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,GH1,null,null,PIG-L,GH18"
chitin,"GH4,4.A.3.2.1,4.A.3.2.7,4.A.3.2.7,null,null"
chitin,"GH4,4.A.3.2.6,4.A.3.2.6,4.A.3.2.6,CE4"
chitin,"GH4,4.A.3.2.6,4.A.3.2.6,4.A.3.2.6,CE4|CBM12|CBM12"
chitin,"GH4,4.A.3.2.7,4.A.3.2.7,4.A.3.2.7,null,null"
chitin,"GH4,HTH_AraC|HTH_AraC,4.A.3.2.1,4.A.3.2.1,4.A.3.2.1"
chitin,"GH4,HTH_AraC|HTH_AraC,4.A.3.2.1,4.A.3.2.1,4.A.3.2.1,null,null"
chitin,"GH4,HTH_AraC|HTH_AraC,4.A.3.2.1,4.A.3.2.1,4.A.3.2.7"
chitin,"GH4,HTH_AraC|HTH_AraC,4.A.3.2.1,4.A.3.2.1,null,null"
chitin,"GH4,HTH_AraC|HTH_AraC,4.A.3.2.7,4.A.3.2.1,4.A.3.2.1"
chitin,"GH4,HTH_AraC|HTH_AraC,4.A.3.2.7,4.A.3.2.1,4.A.3.2.1,null,null"
chitin,"GH4,HTH_AraC|HTH_AraC,4.A.3.2.7,4.A.3.2.7,4.A.3.2.7"
chitin,"GH4,HTH_AraC|HTH_AraC,4.A.3.2.7,4.A.3.2.7,4.A.3.2.7,null,null"
chitin,"GH4,HTH_AraC|HTH_AraC,4.A.3.2.7,4.A.3.2.7,null,null"
chitin,"HisKA|HATPase_c|Response_reg|PAS,3.A.1.5.7,3.A.1.5.16,3.A.1.5.14,3.A.1.5.15,3.A.1.5.8,GH9,null,GH20,GH94,null"
chitin,"null,1.E.2,1.E.2,GH18,HTH_1,AA10"
chitin,"null,GH4,HTH_AraC|HTH_AraC,4.A.3.2.1,4.A.3.2.1"
chitin,"null,GH4,HTH_AraC|HTH_AraC,4.A.3.2.1,4.A.3.2.1,4.A.3.2.1"
chitin,"null,GH4,HTH_AraC|HTH_AraC,4.A.3.2.1,4.A.3.2.1,4.A.3.2.1,null,null"
chitin,"null,GH4,HTH_AraC|HTH_AraC,4.A.3.2.1,4.A.3.2.1,4.A.3.2.7"
chitin,"null,GH4,HTH_AraC|HTH_AraC,4.A.3.2.1,4.A.3.2.1,4.A.3.2.7,null,null"
chitin,"null,GH94,GH20,null,GH9,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,HisKA|HATPase_c|Response_reg|PAS"
chitin,"null,GH94,GH20,null,GH9,3.A.1.5.20,3.A.1.5.15,3.A.1.5.14,3.A.1.5.16,3.A.1.5.7,HisKA|HATPase_c|Response_reg|PAS"
chitin,"null,HTH_3,4.A.3.2.1,4.A.3.2.1,4.A.3.2.7,HTH_AraC|HTH_AraC,GH4"
chitin,"null,HTH_AraC|HTH_AraC,GH1,4.A.3.2.5,4.A.3.2.5"
chitin,"null,null,4.A.3.2.1,4.A.3.2.1,4.A.3.2.1,HTH_AraC|HTH_AraC,GH4"
chitin,"null,null,4.A.3.2.1,4.A.3.2.1,4.A.3.2.1,HTH_AraC|HTH_AraC,GH4,null"
chitin,"null,null,4.A.3.2.1,4.A.3.2.1,4.A.3.2.7,HTH_AraC|HTH_AraC,GH4"
chitin,"null,null,4.A.3.2.1,4.A.3.2.1,HTH_AraC|HTH_AraC,GH4"
chitin,"null,null,4.A.3.2.7,4.A.3.2.1,4.A.3.2.1,HTH_AraC|HTH_AraC,GH4,null"
chitin,"null,null,4.A.3.2.7,4.A.3.2.1,4.A.3.2.7,GH4"
chitin,"null,null,4.A.3.2.7,4.A.3.2.1,HTH_AraC|HTH_AraC,GH4"
chitin,"null,null,4.A.3.2.7,4.A.3.2.7,4.A.3.2.7,HTH_AraC|HTH_AraC,GH4"
chitin,"null,null,4.A.3.2.7,4.A.3.2.7,HTH_AraC|HTH_AraC,GH4"
chitin,"null,null,4.A.3,4.A.3,4.A.3,HTH_AraC|HTH_AraC,GH4,null"
chitin,"null,null,GH16,null,null,GH3,SIS|SIS,GntR,null,1.A.30,1.A.30,1.B.14,null,null"
chitin,"SBP_bac_1,3.A.1,3.A.1,3.A.1,null,CE9,null,null,null"
fructan,"0037767,null,null,null,4.A.6.1.16,HTH_AraC,GH32"
fructan,"2.A.3.11.1,GH32,GH68_1"
fructan,"GH32,2.A.1.7.17,PfkB"
fructan,"GH32,3.A.1,3.A.1,3.A.1,LacI,HTH_Mga|Mga|PRD_Mga"
fructan,"GH32,GH32,null,null,1.B.14.6.1,null"
fructan,"GH32,GH32,null,null,1.B.14.6.1,null,GH32"
fructan,"GH32,null,1.B.14.6.1,null,GH91,GH91,GH32,2.A.1.7.17,0039384"
fructan,"GH32,null,1.B.14.6.1,null,null,GH32"
fructan,"GH32,null,1.B.14.6.1,null,null,GH32,GH32"
fructan,"GH32,null,1.B.14.6.1,null,null,GH32,GH32,2.A.1.7.17,0039384,HTH_AraC"
fructan,"GH32,null,1.B.14.6.1,null,null,GH32,GH32,2.A.1.7.17,PfkB,HTH_AraC"
fructan,"GH32,PfkB,GH32"
fructan,"GH36,GH13_30,3.A.1.1.24,3.A.1.1.37,SBP_bac_1"
fructan,"GH68_1,GH32,2.A.3.11.1"
fructan,"GH68,GH32,2.A.3"
fructan,"HTH_7,2.A.40.2.1,HTH_3,null,HTH_1,3.A.1.135.5,3.A.1.135.5,LacI,4.A.1.2.12,GH32,PfkB"
fructan,"HTH_AraC,null,null,PfkB,2.A.1,GH32,GH32,null,8.A.46,1.B.14,null,GH32"
fructan,"HTH_AraC,PfkB,2.A.1.7.17,GH32,GH32,null,null,1.B.14.6.1,null,GH32"
fructan,"LacI,3.A.1.1.10,3.A.1.1.29,null,GH32"
fructan,"LacI,3.A.1.1.10,3.A.1.1.29,null,GH32,PfkB"
fructan,"LacI,3.A.1.1.20,3.A.1.1.20,3.A.1.1.20,GH32"
fructan,"LacI,GH32,4.A.1.2.12,null"
fructan,"LacI,GH32,4.A.1.2.1,null"
fructan,"null,1.B.14.6.1,null,null,GH32,GH32"
fructan,"null,1.B.14.6.1,null,null,GH32,GH32,2.A.1.7.17,0039384,null,HTH_AraC"
fructan,"null,4.A.1.2.12,GH32,LacI"
